serotype,primer_name,gene,start,end,size,mismatches
06BII,cluster_160_amp1,cluster_160,11574,12150,576,1
06BII,cluster_163_amp1,cluster_163,13055,13652,597,0
06BII,cluster_177_amp1,cluster_177,574,1152,578,0
06BII,cluster_179_amp1,cluster_179,1549,2125,576,0
06BII,cluster_180_amp1,cluster_180,2049,2636,587,0
06BII,cluster_184_amp1,cluster_184,4071,4629,558,0
06BII,cluster_192_amp1,cluster_192,8227,8830,603,1
06BII,cluster_206_amp1,cluster_206,15273,15830,557,0
06BII,cluster_207_amp1,cluster_207,2049,2636,587,0
06BII,cluster_215_amp1,cluster_215,8230,8830,600,0
06BII,cluster_294_amp1,cluster_294,11445,12041,596,2
06BII,cluster_299_amp1,cluster_299,13970,14544,574,0
06BII,cluster_377_amp1,cluster_377,1549,2125,576,0
06BII,cluster_379_amp1,cluster_379,2565,3163,598,0
06BII,cluster_401_amp1,cluster_401,2049,2636,587,0
06BII,cluster_403_amp1,cluster_403,3036,3635,599,2
06BII,cluster_576_amp1,cluster_576,2566,3149,583,3
06BII,cluster_579_amp1,cluster_579,4075,4668,593,3
06BII,cluster_602_amp1,cluster_602,1549,2125,576,0
06BII,cluster_603_amp1,cluster_603,2074,2667,593,1
06BII,cluster_634_amp1,cluster_634,1549,2125,576,0
06BII,cluster_636_amp1,cluster_636,2547,3116,569,0
06BII,cluster_661_amp1,cluster_661,2547,3116,569,0
06BII,cluster_697_amp1,cluster_697,1549,2125,576,0
06BII,cluster_792_amp1,cluster_792,573,1152,579,1
06BII,cluster_794_amp1,cluster_794,1549,2125,576,0
06BII,cluster_799_amp1,cluster_799,4071,4629,558,0
06BII,cluster_876_amp1,cluster_876,1549,2125,576,0
06BII,cluster_906_amp1,cluster_906,12319,12918,599,1
06BII,cluster_942_amp1,cluster_942,11413,12001,588,1
06BII,cluster_950_amp1,cluster_950,1549,2125,576,0
06BII,cluster_955_amp1,cluster_955,4067,4629,562,1
06BII,cluster_1031_amp1,cluster_1031,573,1148,575,2
06BII,cluster_1062_amp1,cluster_1062,11886,12480,594,1
06BII,cluster_1102_amp1,cluster_1102,13747,14336,589,0
06BII,cluster_1149_amp1,cluster_1149,1549,2125,576,0
06BII,cluster_1229_amp1,cluster_1229,11445,12040,595,4
06BII,cluster_1264_amp1,cluster_1264,13543,14106,563,0
06BII,cluster_1297_amp1,cluster_1297,13265,13864,599,3
06BII,cluster_1306_amp1,cluster_1306,1550,2125,575,1
06BII,cluster_1307_amp1,cluster_1307,2049,2636,587,0
06BII,cluster_1348_amp1,cluster_1348,4076,4675,599,0
06BII,cluster_1374_amp1,cluster_1374,14153,14747,594,0
06BII,cluster_1408_amp1,cluster_1408,11574,12162,588,1
06BII,cluster_1446_amp1,cluster_1446,12682,13281,599,0
06BII,cluster_1449_amp1,cluster_1449,14683,15283,600,0
06BII,cluster_1478_amp1,cluster_1478,530,1114,584,1
06BII,cluster_1517_amp1,cluster_1517,1051,1616,565,1
06BII,cluster_1561_amp1,cluster_1561,11543,12143,600,0
06BII,cluster_1603_amp1,cluster_1603,2065,2665,600,0
06BII,cluster_1605_amp1,cluster_1605,3038,3638,600,3
06BII,cluster_1630_amp1,cluster_1630,12897,13493,596,1
06BII,cluster_1635_amp1,cluster_1635,1547,2125,578,1
06BII,cluster_1638_amp1,cluster_1638,3036,3635,599,2
06BII,cluster_1667_amp1,cluster_1667,12897,13492,595,1
06BII,cluster_1668_amp1,cluster_1668,13400,13995,595,0
06BII,cluster_1709_amp1,cluster_1709,2565,3163,598,0
06BII,cluster_1745_amp1,cluster_1745,1035,1616,581,0
06BII,cluster_1780_amp1,cluster_1780,1547,2125,578,1
06BII,cluster_1781_amp1,cluster_1781,2049,2636,587,0
06BII,cluster_1785_amp1,cluster_1785,4071,4629,558,0
06BII,cluster_1810_amp1,cluster_1810,1549,2125,576,0
06BII,cluster_1812_amp1,cluster_1812,2565,3165,600,1
06BII,cluster_1815_amp1,cluster_1815,4071,4629,558,0
06BII,cluster_1863_amp1,cluster_1863,4530,5127,597,0
06BII,cluster_1874_amp1,cluster_1874,2049,2636,587,0
06BII,cluster_1875_amp1,cluster_1875,2565,3165,600,1
06BII,cluster_1904_amp1,cluster_1904,3542,4139,597,1
06BII,cluster_1905_amp1,cluster_1905,4071,4629,558,0
06BII,cluster_1925_amp1,cluster_1925,4071,4629,558,0
06BII,cluster_2016_amp1,cluster_2016,239,830,591,1
06BII,cluster_2179_amp1,cluster_2179,11678,12278,600,1
06BII,cluster_2183_amp1,cluster_2183,13682,14266,584,0
06BII,cluster_2186_amp1,cluster_2186,1035,1616,581,0
06BII,cluster_2219_amp1,cluster_2219,3035,3635,600,2
06BII,cluster_2283_amp1,cluster_2283,1035,1616,581,0
06BII,cluster_2362_amp1,cluster_2362,12739,13338,599,0
06BII,cluster_2406_amp1,cluster_2406,1549,2125,576,0
06BII,cluster_2407_amp1,cluster_2407,2049,2636,587,0
06BII,cluster_2485_amp1,cluster_2485,11445,12041,596,2
06BII,cluster_2496_amp1,cluster_2496,1549,2125,576,0
06BII,cluster_2497_amp1,cluster_2497,2070,2667,597,1
06BII,cluster_2519_amp1,cluster_2519,12707,13290,583,2
06BII,cluster_2593_amp1,cluster_2593,1035,1616,581,0
06BII,cluster_2622_amp1,cluster_2622,1549,2125,576,0
06BII,cluster_2624_amp1,cluster_2624,2547,3116,569,0
06BII,cluster_2655_amp1,cluster_2655,2547,3116,569,0
06BII,cluster_2656_amp1,cluster_2656,3035,3635,600,1
06BII,cluster_2685_amp1,cluster_2685,1897,2497,600,1
06BII,cluster_2689_amp1,cluster_2689,3910,4505,595,1
06BII,cluster_2711_amp1,cluster_2711,14907,15502,595,0
06BII,cluster_2712_amp1,cluster_2712,15411,15991,580,0
06BII,cluster_2718_amp1,cluster_2718,405,989,584,2
06BII,cluster_2721_amp1,cluster_2721,2402,2990,588,0
06BII,cluster_2722_amp1,cluster_2722,2905,3476,571,0
06BII,cluster_2724_amp1,cluster_2724,3910,4505,595,0
06BII,cluster_2732_amp1,cluster_2732,11903,12480,577,2
06BII,cluster_2734_amp1,cluster_2734,12904,13493,589,1
06BII,cluster_2797_amp1,cluster_2797,856,1435,579,0
06BII,cluster_2798_amp1,cluster_2798,1355,1935,580,0
06BII,cluster_2883_amp1,cluster_2883,1545,2125,580,1
06BII,cluster_2884_amp1,cluster_2884,2049,2636,587,0
06BII,cluster_2912_amp1,cluster_2912,1481,2048,567,3
06BII,cluster_2950_amp1,cluster_2950,372,955,583,2
06BII,cluster_2996_amp1,cluster_2996,2023,2615,592,2
06BII,cluster_3068_amp1,cluster_3068,1549,2125,576,0
06BII,cluster_3122_amp1,cluster_3122,11543,12143,600,0
06BII,cluster_3140_amp1,cluster_3140,875,1473,598,0
06BII,cluster_3142_amp1,cluster_3142,1897,2497,600,1
06BII,cluster_3157_amp1,cluster_3157,9382,9980,598,2
06BII,cluster_3158_amp1,cluster_3158,9880,10474,594,0
06BII,cluster_3164_amp1,cluster_3164,12913,13510,597,0
06BII,cluster_3172_amp1,cluster_3172,1549,2125,576,0
06BII,cluster_3173_amp1,cluster_3173,2049,2636,587,0
06BII,cluster_3177_amp1,cluster_3177,4071,4629,558,0
06BII,cluster_3178_amp1,cluster_3178,4530,5127,597,0
06BII,cluster_3183_amp1,cluster_3183,7030,7623,593,0
06BII,cluster_3192_amp1,cluster_3192,11543,12143,600,0
06BII,cluster_3195_amp1,cluster_3195,13055,13652,597,0
06BII,cluster_3199_amp1,cluster_3199,15030,15628,598,0
06BII,cluster_3203_amp1,cluster_3203,1549,2125,576,0
06BII,cluster_3206_amp1,cluster_3206,4071,4629,558,0
06BII,cluster_3210_amp1,cluster_3210,11574,12162,588,0
06BII,cluster_3213_amp1,cluster_3213,13080,13652,572,0
06BII,cluster_3215_amp1,cluster_3215,14099,14654,555,1
06BII,cluster_3237_amp1,cluster_3237,574,1152,578,0
06BII,cluster_3241_amp1,cluster_3241,11574,12150,576,1
06BII,cluster_3242_amp1,cluster_3242,15571,16142,571,0
06BII,cluster_3244_amp1,cluster_3244,573,1152,579,1
06BII,cluster_3247_amp1,cluster_3247,4071,4629,558,0
06BII,cluster_3264_amp1,cluster_3264,328,905,577,0
06BII,cluster_3303_amp1,cluster_3303,1355,1935,580,0
06BII,cluster_3308_amp1,cluster_3308,3863,4434,571,0
06AI,cluster_39_amp1,cluster_39,3029,3638,609,0
06AI,cluster_138_amp1,cluster_138,574,1152,578,1
06AI,cluster_140_amp1,cluster_140,1549,2125,576,0
06AI,cluster_141_amp1,cluster_141,2049,2636,587,0
06AI,cluster_145_amp1,cluster_145,4071,4629,558,0
06AI,cluster_146_amp1,cluster_146,4530,5127,597,0
06AI,cluster_151_amp1,cluster_151,7030,7623,593,0
06AI,cluster_160_amp1,cluster_160,11548,12124,576,1
06AI,cluster_163_amp1,cluster_163,13029,13626,597,0
06AI,cluster_177_amp1,cluster_177,574,1152,578,1
06AI,cluster_179_amp1,cluster_179,1549,2125,576,0
06AI,cluster_180_amp1,cluster_180,2049,2636,587,0
06AI,cluster_182_amp1,cluster_182,3074,3646,572,4
06AI,cluster_184_amp1,cluster_184,4071,4629,558,0
06AI,cluster_192_amp1,cluster_192,8227,8830,603,1
06AI,cluster_207_amp1,cluster_207,2049,2636,587,0
06AI,cluster_215_amp1,cluster_215,8230,8830,600,0
06AI,cluster_294_amp1,cluster_294,11419,12015,596,3
06AI,cluster_299_amp1,cluster_299,13944,14518,574,0
06AI,cluster_377_amp1,cluster_377,1549,2125,576,0
06AI,cluster_379_amp1,cluster_379,2565,3163,598,0
06AI,cluster_401_amp1,cluster_401,2049,2636,587,0
06AI,cluster_403_amp1,cluster_403,3036,3635,599,2
06AI,cluster_576_amp1,cluster_576,2566,3149,583,3
06AI,cluster_579_amp1,cluster_579,4075,4668,593,3
06AI,cluster_602_amp1,cluster_602,1549,2125,576,0
06AI,cluster_603_amp1,cluster_603,2074,2667,593,1
06AI,cluster_634_amp1,cluster_634,1549,2125,576,0
06AI,cluster_636_amp1,cluster_636,2547,3116,569,0
06AI,cluster_661_amp1,cluster_661,2547,3116,569,0
06AI,cluster_697_amp1,cluster_697,1549,2125,576,0
06AI,cluster_792_amp1,cluster_792,573,1152,579,0
06AI,cluster_794_amp1,cluster_794,1549,2125,576,0
06AI,cluster_799_amp1,cluster_799,4071,4629,558,0
06AI,cluster_876_amp1,cluster_876,1549,2125,576,0
06AI,cluster_906_amp1,cluster_906,12293,12892,599,1
06AI,cluster_950_amp1,cluster_950,1549,2125,576,0
06AI,cluster_955_amp1,cluster_955,4067,4629,562,1
06AI,cluster_1031_amp1,cluster_1031,573,1148,575,1
06AI,cluster_1062_amp1,cluster_1062,11860,12454,594,0
06AI,cluster_1102_amp1,cluster_1102,13721,14310,589,0
06AI,cluster_1149_amp1,cluster_1149,1549,2125,576,0
06AI,cluster_1229_amp1,cluster_1229,11419,12014,595,1
06AI,cluster_1264_amp1,cluster_1264,13517,14080,563,0
06AI,cluster_1297_amp1,cluster_1297,13239,13838,599,0
06AI,cluster_1306_amp1,cluster_1306,1550,2125,575,1
06AI,cluster_1307_amp1,cluster_1307,2049,2636,587,0
06AI,cluster_1348_amp1,cluster_1348,4076,4675,599,0
06AI,cluster_1374_amp1,cluster_1374,14127,14721,594,0
06AI,cluster_1408_amp1,cluster_1408,11548,12136,588,1
06AI,cluster_1478_amp1,cluster_1478,530,1114,584,2
06AI,cluster_1517_amp1,cluster_1517,1051,1616,565,1
06AI,cluster_1561_amp1,cluster_1561,11517,12117,600,0
06AI,cluster_1603_amp1,cluster_1603,2065,2665,600,0
06AI,cluster_1605_amp1,cluster_1605,3038,3638,600,2
06AI,cluster_1630_amp1,cluster_1630,12871,13467,596,1
06AI,cluster_1635_amp1,cluster_1635,1547,2125,578,1
06AI,cluster_1638_amp1,cluster_1638,3036,3635,599,2
06AI,cluster_1667_amp1,cluster_1667,12871,13466,595,2
06AI,cluster_1668_amp1,cluster_1668,13374,13969,595,0
06AI,cluster_1709_amp1,cluster_1709,2565,3163,598,0
06AI,cluster_1745_amp1,cluster_1745,1035,1616,581,0
06AI,cluster_1780_amp1,cluster_1780,1547,2125,578,1
06AI,cluster_1781_amp1,cluster_1781,2049,2636,587,0
06AI,cluster_1785_amp1,cluster_1785,4071,4629,558,0
06AI,cluster_1810_amp1,cluster_1810,1549,2125,576,0
06AI,cluster_1812_amp1,cluster_1812,2565,3165,600,1
06AI,cluster_1815_amp1,cluster_1815,4071,4629,558,0
06AI,cluster_1863_amp1,cluster_1863,4530,5127,597,0
06AI,cluster_1874_amp1,cluster_1874,2049,2636,587,0
06AI,cluster_1875_amp1,cluster_1875,2565,3165,600,1
06AI,cluster_1904_amp1,cluster_1904,3542,4139,597,2
06AI,cluster_1905_amp1,cluster_1905,4071,4629,558,0
06AI,cluster_1925_amp1,cluster_1925,4071,4629,558,0
06AI,cluster_2016_amp1,cluster_2016,239,830,591,2
06AI,cluster_2183_amp1,cluster_2183,13656,14240,584,0
06AI,cluster_2186_amp1,cluster_2186,1035,1616,581,0
06AI,cluster_2219_amp1,cluster_2219,3035,3635,600,2
06AI,cluster_2283_amp1,cluster_2283,1035,1616,581,0
06AI,cluster_2362_amp1,cluster_2362,12713,13312,599,0
06AI,cluster_2406_amp1,cluster_2406,1549,2125,576,0
06AI,cluster_2407_amp1,cluster_2407,2049,2636,587,0
06AI,cluster_2485_amp1,cluster_2485,11419,12015,596,3
06AI,cluster_2496_amp1,cluster_2496,1549,2125,576,0
06AI,cluster_2497_amp1,cluster_2497,2070,2667,597,1
06AI,cluster_2519_amp1,cluster_2519,12681,13264,583,0
06AI,cluster_2593_amp1,cluster_2593,1035,1616,581,0
06AI,cluster_2622_amp1,cluster_2622,1549,2125,576,0
06AI,cluster_2624_amp1,cluster_2624,2547,3116,569,0
06AI,cluster_2655_amp1,cluster_2655,2547,3116,569,0
06AI,cluster_2656_amp1,cluster_2656,3035,3635,600,1
06AI,cluster_2685_amp1,cluster_2685,1897,2497,600,0
06AI,cluster_2689_amp1,cluster_2689,3910,4505,595,1
06AI,cluster_2704_amp1,cluster_2704,11387,11973,586,0
06AI,cluster_2718_amp1,cluster_2718,405,989,584,0
06AI,cluster_2721_amp1,cluster_2721,2402,2990,588,0
06AI,cluster_2722_amp1,cluster_2722,2905,3476,571,0
06AI,cluster_2724_amp1,cluster_2724,3910,4505,595,0
06AI,cluster_2732_amp1,cluster_2732,11877,12454,577,0
06AI,cluster_2734_amp1,cluster_2734,12878,13467,589,0
06AI,cluster_2797_amp1,cluster_2797,856,1435,579,1
06AI,cluster_2798_amp1,cluster_2798,1355,1935,580,0
06AI,cluster_2830_amp1,cluster_2830,11332,11923,591,0
06AI,cluster_2883_amp1,cluster_2883,1545,2125,580,1
06AI,cluster_2884_amp1,cluster_2884,2049,2636,587,0
06AI,cluster_2912_amp1,cluster_2912,1481,2048,567,3
06AI,cluster_2950_amp1,cluster_2950,372,955,583,2
06AI,cluster_2996_amp1,cluster_2996,2023,2615,592,2
06AI,cluster_3068_amp1,cluster_3068,1549,2125,576,0
06AI,cluster_3122_amp1,cluster_3122,11517,12117,600,0
06AI,cluster_3140_amp1,cluster_3140,875,1473,598,0
06AI,cluster_3142_amp1,cluster_3142,1897,2497,600,0
06AI,cluster_3157_amp1,cluster_3157,9382,9980,598,0
06AI,cluster_3158_amp1,cluster_3158,9880,10474,594,0
06AI,cluster_3164_amp1,cluster_3164,12887,13484,597,3
06AI,cluster_3172_amp1,cluster_3172,1549,2125,576,0
06AI,cluster_3173_amp1,cluster_3173,2049,2636,587,0
06AI,cluster_3177_amp1,cluster_3177,4071,4629,558,0
06AI,cluster_3178_amp1,cluster_3178,4530,5127,597,0
06AI,cluster_3183_amp1,cluster_3183,7030,7623,593,0
06AI,cluster_3192_amp1,cluster_3192,11517,12117,600,0
06AI,cluster_3195_amp1,cluster_3195,13029,13626,597,0
06AI,cluster_3203_amp1,cluster_3203,1549,2125,576,0
06AI,cluster_3206_amp1,cluster_3206,4071,4629,558,0
06AI,cluster_3210_amp1,cluster_3210,11548,12136,588,0
06AI,cluster_3213_amp1,cluster_3213,13054,13626,572,0
06AI,cluster_3215_amp1,cluster_3215,14073,14628,555,0
06AI,cluster_3237_amp1,cluster_3237,574,1152,578,1
06AI,cluster_3241_amp1,cluster_3241,11548,12124,576,1
06AI,cluster_3244_amp1,cluster_3244,573,1152,579,0
06AI,cluster_3247_amp1,cluster_3247,4071,4629,558,0
06AI,cluster_3264_amp1,cluster_3264,328,905,577,0
06AI,cluster_3303_amp1,cluster_3303,1355,1935,580,0
06AI,cluster_3308_amp1,cluster_3308,3863,4434,571,1
06AII,cluster_39_amp1,cluster_39,3029,3638,609,0
06AII,cluster_138_amp1,cluster_138,574,1152,578,1
06AII,cluster_140_amp1,cluster_140,1549,2125,576,0
06AII,cluster_141_amp1,cluster_141,2049,2636,587,0
06AII,cluster_145_amp1,cluster_145,4071,4629,558,1
06AII,cluster_146_amp1,cluster_146,4530,5127,597,0
06AII,cluster_151_amp1,cluster_151,7033,7626,593,0
06AII,cluster_160_amp1,cluster_160,11578,12154,576,1
06AII,cluster_163_amp1,cluster_163,13059,13656,597,0
06AII,cluster_177_amp1,cluster_177,574,1152,578,1
06AII,cluster_179_amp1,cluster_179,1549,2125,576,0
06AII,cluster_180_amp1,cluster_180,2049,2636,587,0
06AII,cluster_182_amp1,cluster_182,3074,3646,572,4
06AII,cluster_184_amp1,cluster_184,4071,4629,558,1
06AII,cluster_192_amp1,cluster_192,8230,8833,603,1
06AII,cluster_206_amp1,cluster_206,15277,15834,557,0
06AII,cluster_207_amp1,cluster_207,2049,2636,587,0
06AII,cluster_215_amp1,cluster_215,8233,8833,600,0
06AII,cluster_294_amp1,cluster_294,11449,12045,596,3
06AII,cluster_299_amp1,cluster_299,13974,14548,574,0
06AII,cluster_377_amp1,cluster_377,1549,2125,576,0
06AII,cluster_379_amp1,cluster_379,2565,3163,598,0
06AII,cluster_401_amp1,cluster_401,2049,2636,587,0
06AII,cluster_403_amp1,cluster_403,3036,3635,599,2
06AII,cluster_576_amp1,cluster_576,2566,3149,583,3
06AII,cluster_579_amp1,cluster_579,4075,4668,593,3
06AII,cluster_602_amp1,cluster_602,1549,2125,576,0
06AII,cluster_603_amp1,cluster_603,2074,2667,593,1
06AII,cluster_634_amp1,cluster_634,1549,2125,576,0
06AII,cluster_636_amp1,cluster_636,2547,3116,569,0
06AII,cluster_661_amp1,cluster_661,2547,3116,569,0
06AII,cluster_697_amp1,cluster_697,1549,2125,576,0
06AII,cluster_792_amp1,cluster_792,573,1152,579,0
06AII,cluster_794_amp1,cluster_794,1549,2125,576,0
06AII,cluster_799_amp1,cluster_799,4071,4629,558,1
06AII,cluster_876_amp1,cluster_876,1549,2125,576,0
06AII,cluster_906_amp1,cluster_906,12323,12922,599,1
06AII,cluster_950_amp1,cluster_950,1549,2125,576,0
06AII,cluster_955_amp1,cluster_955,4067,4629,562,2
06AII,cluster_1031_amp1,cluster_1031,573,1148,575,1
06AII,cluster_1062_amp1,cluster_1062,11890,12484,594,1
06AII,cluster_1102_amp1,cluster_1102,13751,14340,589,0
06AII,cluster_1149_amp1,cluster_1149,1549,2125,576,0
06AII,cluster_1229_amp1,cluster_1229,11449,12044,595,3
06AII,cluster_1264_amp1,cluster_1264,13547,14110,563,0
06AII,cluster_1297_amp1,cluster_1297,13269,13868,599,3
06AII,cluster_1306_amp1,cluster_1306,1550,2125,575,1
06AII,cluster_1307_amp1,cluster_1307,2049,2636,587,0
06AII,cluster_1348_amp1,cluster_1348,4076,4675,599,0
06AII,cluster_1374_amp1,cluster_1374,14157,14751,594,0
06AII,cluster_1408_amp1,cluster_1408,11578,12166,588,1
06AII,cluster_1446_amp1,cluster_1446,12686,13285,599,0
06AII,cluster_1449_amp1,cluster_1449,14687,15287,600,0
06AII,cluster_1478_amp1,cluster_1478,530,1114,584,2
06AII,cluster_1517_amp1,cluster_1517,1051,1616,565,1
06AII,cluster_1561_amp1,cluster_1561,11547,12147,600,0
06AII,cluster_1603_amp1,cluster_1603,2065,2665,600,0
06AII,cluster_1605_amp1,cluster_1605,3038,3638,600,2
06AII,cluster_1630_amp1,cluster_1630,12901,13497,596,1
06AII,cluster_1635_amp1,cluster_1635,1547,2125,578,1
06AII,cluster_1638_amp1,cluster_1638,3036,3635,599,2
06AII,cluster_1667_amp1,cluster_1667,12901,13496,595,2
06AII,cluster_1668_amp1,cluster_1668,13404,13999,595,0
06AII,cluster_1709_amp1,cluster_1709,2565,3163,598,0
06AII,cluster_1745_amp1,cluster_1745,1035,1616,581,0
06AII,cluster_1780_amp1,cluster_1780,1547,2125,578,1
06AII,cluster_1781_amp1,cluster_1781,2049,2636,587,0
06AII,cluster_1785_amp1,cluster_1785,4071,4629,558,1
06AII,cluster_1810_amp1,cluster_1810,1549,2125,576,0
06AII,cluster_1812_amp1,cluster_1812,2565,3165,600,1
06AII,cluster_1815_amp1,cluster_1815,4071,4629,558,1
06AII,cluster_1863_amp1,cluster_1863,4530,5127,597,0
06AII,cluster_1874_amp1,cluster_1874,2049,2636,587,0
06AII,cluster_1875_amp1,cluster_1875,2565,3165,600,1
06AII,cluster_1904_amp1,cluster_1904,3542,4139,597,1
06AII,cluster_1905_amp1,cluster_1905,4071,4629,558,1
06AII,cluster_1925_amp1,cluster_1925,4071,4629,558,1
06AII,cluster_2016_amp1,cluster_2016,239,830,591,1
06AII,cluster_2183_amp1,cluster_2183,13686,14270,584,0
06AII,cluster_2186_amp1,cluster_2186,1035,1616,581,0
06AII,cluster_2219_amp1,cluster_2219,3035,3635,600,2
06AII,cluster_2283_amp1,cluster_2283,1035,1616,581,0
06AII,cluster_2362_amp1,cluster_2362,12743,13342,599,0
06AII,cluster_2406_amp1,cluster_2406,1549,2125,576,0
06AII,cluster_2407_amp1,cluster_2407,2049,2636,587,0
06AII,cluster_2485_amp1,cluster_2485,11449,12045,596,3
06AII,cluster_2496_amp1,cluster_2496,1549,2125,576,0
06AII,cluster_2497_amp1,cluster_2497,2070,2667,597,1
06AII,cluster_2519_amp1,cluster_2519,12711,13294,583,2
06AII,cluster_2593_amp1,cluster_2593,1035,1616,581,0
06AII,cluster_2622_amp1,cluster_2622,1549,2125,576,0
06AII,cluster_2624_amp1,cluster_2624,2547,3116,569,0
06AII,cluster_2655_amp1,cluster_2655,2547,3116,569,0
06AII,cluster_2656_amp1,cluster_2656,3035,3635,600,1
06AII,cluster_2685_amp1,cluster_2685,1897,2497,600,1
06AII,cluster_2689_amp1,cluster_2689,3910,4505,595,1
06AII,cluster_2704_amp1,cluster_2704,11417,12003,586,2
06AII,cluster_2711_amp1,cluster_2711,14911,15506,595,0
06AII,cluster_2712_amp1,cluster_2712,15415,15995,580,0
06AII,cluster_2718_amp1,cluster_2718,405,989,584,3
06AII,cluster_2721_amp1,cluster_2721,2402,2990,588,0
06AII,cluster_2722_amp1,cluster_2722,2905,3476,571,0
06AII,cluster_2724_amp1,cluster_2724,3910,4505,595,0
06AII,cluster_2734_amp1,cluster_2734,12908,13497,589,1
06AII,cluster_2797_amp1,cluster_2797,856,1435,579,0
06AII,cluster_2798_amp1,cluster_2798,1355,1935,580,0
06AII,cluster_2883_amp1,cluster_2883,1545,2125,580,1
06AII,cluster_2884_amp1,cluster_2884,2049,2636,587,0
06AII,cluster_2912_amp1,cluster_2912,1481,2048,567,3
06AII,cluster_2950_amp1,cluster_2950,372,955,583,2
06AII,cluster_2996_amp1,cluster_2996,2023,2615,592,2
06AII,cluster_3068_amp1,cluster_3068,1549,2125,576,0
06AII,cluster_3122_amp1,cluster_3122,11547,12147,600,0
06AII,cluster_3140_amp1,cluster_3140,875,1473,598,0
06AII,cluster_3142_amp1,cluster_3142,1897,2497,600,1
06AII,cluster_3157_amp1,cluster_3157,9385,9983,598,2
06AII,cluster_3158_amp1,cluster_3158,9883,10477,594,0
06AII,cluster_3164_amp1,cluster_3164,12917,13514,597,2
06AII,cluster_3172_amp1,cluster_3172,1549,2125,576,0
06AII,cluster_3173_amp1,cluster_3173,2049,2636,587,0
06AII,cluster_3177_amp1,cluster_3177,4071,4629,558,1
06AII,cluster_3178_amp1,cluster_3178,4530,5127,597,0
06AII,cluster_3183_amp1,cluster_3183,7033,7626,593,0
06AII,cluster_3192_amp1,cluster_3192,11547,12147,600,0
06AII,cluster_3195_amp1,cluster_3195,13059,13656,597,0
06AII,cluster_3199_amp1,cluster_3199,15034,15632,598,1
06AII,cluster_3203_amp1,cluster_3203,1549,2125,576,0
06AII,cluster_3206_amp1,cluster_3206,4071,4629,558,1
06AII,cluster_3210_amp1,cluster_3210,11578,12166,588,0
06AII,cluster_3213_amp1,cluster_3213,13084,13656,572,0
06AII,cluster_3215_amp1,cluster_3215,14103,14658,555,1
06AII,cluster_3237_amp1,cluster_3237,574,1152,578,1
06AII,cluster_3241_amp1,cluster_3241,11578,12154,576,1
06AII,cluster_3242_amp1,cluster_3242,15575,16146,571,0
06AII,cluster_3244_amp1,cluster_3244,573,1152,579,0
06AII,cluster_3247_amp1,cluster_3247,4071,4629,558,1
06AII,cluster_3264_amp1,cluster_3264,328,905,577,0
06AII,cluster_3303_amp1,cluster_3303,1355,1935,580,0
06AII,cluster_3308_amp1,cluster_3308,3863,4434,571,0
06AIII,cluster_39_amp1,cluster_39,3029,3638,609,1
06AIII,cluster_138_amp1,cluster_138,574,1152,578,0
06AIII,cluster_140_amp1,cluster_140,1549,2125,576,0
06AIII,cluster_141_amp1,cluster_141,2049,2636,587,0
06AIII,cluster_145_amp1,cluster_145,4071,4629,558,0
06AIII,cluster_146_amp1,cluster_146,4530,5127,597,0
06AIII,cluster_151_amp1,cluster_151,7030,7623,593,0
06AIII,cluster_160_amp1,cluster_160,11575,12151,576,1
06AIII,cluster_163_amp1,cluster_163,13056,13653,597,0
06AIII,cluster_177_amp1,cluster_177,574,1152,578,0
06AIII,cluster_179_amp1,cluster_179,1549,2125,576,0
06AIII,cluster_180_amp1,cluster_180,2049,2636,587,0
06AIII,cluster_184_amp1,cluster_184,4071,4629,558,0
06AIII,cluster_192_amp1,cluster_192,8227,8830,603,1
06AIII,cluster_206_amp1,cluster_206,15274,15831,557,0
06AIII,cluster_207_amp1,cluster_207,2049,2636,587,0
06AIII,cluster_215_amp1,cluster_215,8230,8830,600,0
06AIII,cluster_294_amp1,cluster_294,11446,12042,596,2
06AIII,cluster_299_amp1,cluster_299,13971,14545,574,0
06AIII,cluster_377_amp1,cluster_377,1549,2125,576,0
06AIII,cluster_379_amp1,cluster_379,2565,3163,598,0
06AIII,cluster_401_amp1,cluster_401,2049,2636,587,0
06AIII,cluster_403_amp1,cluster_403,3036,3635,599,2
06AIII,cluster_576_amp1,cluster_576,2566,3149,583,3
06AIII,cluster_579_amp1,cluster_579,4075,4668,593,3
06AIII,cluster_602_amp1,cluster_602,1549,2125,576,0
06AIII,cluster_603_amp1,cluster_603,2074,2667,593,1
06AIII,cluster_634_amp1,cluster_634,1549,2125,576,0
06AIII,cluster_636_amp1,cluster_636,2547,3116,569,0
06AIII,cluster_661_amp1,cluster_661,2547,3116,569,0
06AIII,cluster_697_amp1,cluster_697,1549,2125,576,0
06AIII,cluster_792_amp1,cluster_792,573,1152,579,1
06AIII,cluster_794_amp1,cluster_794,1549,2125,576,0
06AIII,cluster_799_amp1,cluster_799,4071,4629,558,0
06AIII,cluster_876_amp1,cluster_876,1549,2125,576,0
06AIII,cluster_906_amp1,cluster_906,12320,12919,599,1
06AIII,cluster_942_amp1,cluster_942,11414,12002,588,1
06AIII,cluster_950_amp1,cluster_950,1549,2125,576,0
06AIII,cluster_955_amp1,cluster_955,4067,4629,562,1
06AIII,cluster_1031_amp1,cluster_1031,573,1148,575,2
